DATE,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG
19981008,0.0152,-1.6738,-2.4938,0.4897,0.0173,1.3010
19981009,0.0152,2.6372,0.0322,-2.1739,-0.2117,-0.7957
19981012,0.0152,1.6471,0.4518,-1.1676,0.6253,-0.5641
19981013,0.0152,-0.6279,-0.5232,0.7020,0.3007,0.0181
19981014,0.0152,1.3395,-0.3158,-0.3463,-0.2467,-0.0996
19981015,0.0152,4.0597,-1.0412,-1.1938,0.6229,-0.7160
19981016,0.0152,1.0227,1.3323,-0.5536,0.5716,-0.5708
19981019,0.0152,0.8338,1.6821,-1.6422,-0.4342,-0.9247
19981020,0.0152,0.2694,1.5832,-0.1558,-0.5862,-0.8251
19981021,0.0152,0.5932,0.2618,-0.2474,0.5737,0.7331
19981022,0.0152,0.8645,0.9742,-1.3656,-0.1781,-0.5770
19981023,0.0152,-0.6014,1.1956,-0.1323,-0.2021,0.1292
19981026,0.0152,0.4067,0.7169,-0.7117,-0.0875,-0.0402
19981027,0.0152,-0.5310,0.4849,-0.3975,0.0915,-0.0965
19981028,0.0152,0.2418,-0.0640,-0.3666,-0.3148,0.0087
19981029,0.0152,1.5947,-0.5588,0.4376,-0.1330,0.0275
19981030,0.0152,1.2206,-0.3473,-0.4877,-0.1703,-0.6577
19981102,0.0161,1.4032,0.4972,-0.4812,-0.1998,-0.6107
19981103,0.0161,-0.0976,0.4776,0.6741,-0.4404,-0.0096
19981104,0.0161,0.8832,0.8842,-1.0125,0.2120,-0.2718
19981105,0.0161,1.2762,0.2052,0.4881,0.3919,0.3115
19981106,0.0161,0.6814,0.3959,-0.2590,-0.1509,0.0061
19981109,0.0161,-0.8335,0.1845,-0.5482,0.1105,0.1086
19981110,0.0161,-0.1523,-0.2421,-0.1357,0.4224,0.2911
19981111,0.0161,-0.6914,-0.0347,-0.0807,-0.1704,0.7413
19981112,0.0161,-0.2758,-0.0083,0.5732,-0.1173,-0.0572
19981113,0.0161,0.5393,-1.0936,0.7186,-0.3828,-0.1717
19981116,0.0161,0.7564,-0.5616,-0.4690,0.3965,-0.0661
19981117,0.0161,0.3177,-0.4327,-0.4897,0.3762,0.0871
19981118,0.0161,0.5118,-0.1970,-0.0429,0.2104,0.3185
19981119,0.0161,0.6559,-0.1092,0.0936,-0.3567,-0.4284
19981120,0.0161,0.7848,-0.2579,-0.1975,0.2470,0.3233
19981123,0.0161,2.0234,-0.8264,-0.5682,0.8941,0.4063
19981124,0.0161,-0.4301,0.1015,0.2568,0.2383,0.3463
19981125,0.0161,0.3960,0.2504,0.1306,-0.3919,-0.2530
19981127,0.0161,0.5402,0.3347,0.3179,-0.4004,-0.3299
19981130,0.0161,-2.3103,1.2719,1.0011,0.3898,0.4460
19981201,0.0171,0.8613,-0.8271,-1.0957,0.8003,0.7339
19981202,0.0171,-0.2106,0.1142,0.3234,0.0925,0.6988
19981203,0.0171,-1.6168,0.7680,0.0802,-0.1887,0.2377
19981204,0.0171,2.0056,-1.1597,-0.7287,-0.0177,-0.0471
19981207,0.0171,0.8887,-0.5197,-0.6983,0.1203,-0.0295
19981208,0.0171,-0.4415,0.2395,0.0317,0.2916,0.0913
19981209,0.0171,0.0906,-0.1860,0.2397,0.1915,-0.2732
19981210,0.0171,-1.5477,0.2948,0.3549,0.1837,-0.1799
19981211,0.0171,-0.0503,-0.5495,-0.1333,0.4680,0.4350
19981214,0.0171,-2.1178,0.0488,0.8521,0.0313,-0.1037
19981215,0.0171,1.6702,-1.0358,-0.5756,0.3273,0.0759
19981216,0.0171,-0.0859,0.0219,-0.1492,-0.1107,-0.2541
19981217,0.0171,1.5137,-0.4051,-0.2266,0.1125,0.3571
19981218,0.0171,0.6765,0.3285,-0.8484,-0.0085,-0.1420
19981221,0.0171,1.3502,-0.8232,-0.7614,0.3366,-0.0061
19981222,0.0171,-0.0077,-0.3855,0.6298,0.2985,-1.0111
19981223,0.0171,1.9313,-0.7760,0.0763,0.4259,0.3585
19981224,0.0171,-0.0641,0.2173,-0.1397,-0.5908,-0.8151
19981228,0.0171,0.1598,0.2123,-0.0905,0.3649,-0.6184
19981229,0.0171,1.1392,-0.4405,0.4977,0.4573,-0.3798
19981230,0.0171,-0.4974,1.2115,-0.2186,-0.0758,0.0069
19981231,0.0171,0.4350,1.8764,-0.3057,-0.7255,-1.1817
19990104,0.0184,-0.1789,0.2422,0.0652,-0.2784,0.8147
19990105,0.0184,1.0982,-1.1655,-0.5732,-1.5942,-0.0299
19990106,0.0184,2.1056,-0.6646,-1.0229,-0.7154,-0.5915
19990107,0.0184,-0.0658,0.6691,-0.6353,-0.2159,-0.2967
19990108,0.0184,0.4505,0.2191,-0.1151,-0.3654,-0.0745
19990111,0.0184,-0.5194,0.2926,-0.6533,-1.5279,-1.2866
19990112,0.0184,-1.8477,0.5513,0.7318,-0.0148,-0.3419
19990113,0.0184,-0.5413,-0.0655,0.2751,-0.1673,0.9015
19990114,0.0184,-1.6574,1.2078,0.1268,0.4286,-0.3690
19990115,0.0184,2.2848,-0.5155,-0.4641,-0.2581,-0.1515
19990119,0.0184,0.8036,-0.6958,-1.0644,-0.2728,-0.1696
19990120,0.0184,0.2409,0.2635,-0.0963,0.3049,0.3359
19990121,0.0184,-1.8172,0.6866,0.3819,0.0359,0.2089
19990122,0.0184,-0.6553,0.2017,0.1089,-0.2598,-0.7818
19990125,0.0184,0.6702,-0.5828,0.4801,0.5147,-0.1294
19990126,0.0184,1.3961,-0.8497,-0.7606,0.4415,1.2129
19990127,0.0184,-0.7408,-0.3348,-0.0339,0.3013,-0.7174
19990128,0.0184,1.6265,-1.5413,-0.5385,0.2585,0.0018
19990129,0.0184,0.9470,0.2091,-0.5785,0.1882,0.3934
19990201,0.0177,-0.3865,-0.0109,0.1931,0.7038,0.0816
19990202,0.0177,-0.8886,-0.2877,0.7583,0.0253,0.2478
19990203,0.0177,0.8981,-0.6433,-0.3406,-0.6653,-0.2729
19990204,0.0177,-1.9167,0.7306,1.3183,-0.7632,-0.1390
19990205,0.0177,-0.9181,-0.5640,0.4343,-0.6679,-0.2431
19990208,0.0177,0.2359,-0.6337,-0.3686,-0.4024,0.5973
19990209,0.0177,-2.2439,0.7724,1.1981,0.5770,0.1773
19990210,0.0177,0.2738,-1.3437,0.4571,0.8577,0.4362
19990211,0.0177,2.4936,-0.8084,-1.3030,0.3375,-0.1769
19990212,0.0177,-1.9040,0.0965,0.9939,-0.4438,-0.5450
19990216,0.0177,0.6411,-0.9191,0.2855,0.2327,-0.2206
19990217,0.0177,-1.4457,-0.1565,0.8184,-0.0476,0.0318
19990218,0.0177,0.9172,-0.7359,0.5162,-0.1567,0.2307
19990219,0.0177,0.2535,0.0544,-0.4458,-0.0779,-0.2280
19990222,0.0177,2.4164,-1.2873,-0.2685,0.6397,0.6778
19990223,0.0177,0.0906,0.3030,-0.7595,0.3017,0.4536
19990224,0.0177,-1.3066,0.0596,0.0940,-0.3922,-0.2987
19990225,0.0177,-0.6875,0.2552,0.6320,-0.0204,-0.2127
19990226,0.0177,-0.4902,0.5285,0.8227,0.0473,-0.5003
19990301,0.0177,-0.0076,0.4420,-0.3719,0.0983,0.1925
19990302,0.0177,-0.6927,0.4683,0.5207,-0.1337,-0.4876
19990303,0.0177,0.0132,-0.9703,0.2778,0.0012,0.5613
19990304,0.0177,1.3432,-0.9678,0.0919,-0.0845,0.0841
19990305,0.0177,2.0378,-1.3322,-0.1810,0.4260,0.4794
19990308,0.0177,0.6567,-0.6498,-0.7835,-0.2365,-0.0445
19990309,0.0177,-0.2257,0.2545,-0.0372,0.5320,-0.2114
19990310,0.0177,0.5198,-0.0616,0.2857,-0.8375,-0.4664
19990311,0.0177,0.7269,-0.8403,0.3528,-0.0351,-0.3801
19990312,0.0177,-0.3159,-0.0585,0.6742,-0.4401,-0.0243
19990315,0.0177,0.9500,-0.8011,-0.0644,0.3619,0.1596
19990316,0.0177,-0.1437,-0.6690,-0.1205,0.1006,0.4996
19990317,0.0177,-0.5439,0.1382,0.1062,-0.7108,-0.3267
19990318,0.0177,1.2809,-1.0327,0.1637,-0.4538,-0.5083
19990319,0.0177,-1.3225,0.4380,0.5283,-0.1785,0.1556
19990322,0.0177,-0.3305,-0.3936,0.8612,-0.1526,0.1467
19990323,0.0177,-2.6393,0.4649,0.8163,0.1293,0.2492
19990324,0.0177,0.5192,-0.7076,-0.9369,-0.3173,0.1508
19990325,0.0177,1.7851,0.2476,-0.6318,0.2972,-0.3735
19990326,0.0177,-0.4974,0.6670,-0.0719,-0.0868,-0.3372
19990329,0.0177,1.9766,-1.0168,-0.6271,0.0635,0.7832
19990330,0.0177,-0.6344,0.5922,0.0140,0.9600,0.3893
19990331,0.0177,-0.8923,0.2006,-0.6305,0.0226,-0.2522
19990401,0.0180,0.5436,-0.2801,-0.0811,-0.3976,0.4947
19990405,0.0180,1.8707,-1.9636,-0.7040,-0.1811,-0.0139
19990406,0.0180,-0.2590,-0.0797,0.3590,0.2105,1.2875
19990407,0.0180,0.4145,-0.3332,0.5984,0.5524,0.2081
19990408,0.0180,1.2634,-0.8393,0.4826,-0.0097,-0.1995
19990409,0.0180,0.4326,0.7280,-0.1640,-0.7554,-0.1969
19990412,0.0180,0.8681,0.0624,1.2498,-0.9016,-1.0855
19990413,0.0180,-0.3529,1.6365,0.5324,-0.0652,-0.2707
19990414,0.0180,-1.4247,1.9159,-0.1174,-0.4341,-0.1122
19990415,0.0180,-0.3815,0.0351,-0.8190,-0.8831,-0.0874
19990416,0.0180,-0.2318,1.5092,0.6459,-0.9220,0.0288
19990419,0.0180,-2.4568,0.9807,0.6071,-1.1704,0.1077
19990420,0.0180,1.3831,-0.7821,0.0424,0.8282,0.6457
19990421,0.0180,2.5146,-0.4686,-0.6821,0.5285,-0.1721
19990422,0.0180,1.3472,-1.0805,-0.6135,0.0408,0.6173
19990423,0.0180,0.1057,0.6396,-0.0869,0.1504,-0.4868
19990426,0.0180,0.4301,-0.0748,0.0776,0.7682,-0.2850
19990427,0.0180,0.0922,0.5295,0.3502,-0.5982,-0.4293
19990428,0.0180,-0.8809,0.6540,0.7060,-1.0263,0.2930
19990429,0.0180,-0.4532,0.4686,0.5316,-0.6913,-0.0247
19990430,0.0180,-0.4734,0.3022,-0.4604,0.2625,0.1282
19990503,0.0173,1.0962,-0.7400,0.0606,0.2045,0.1885
19990504,0.0173,-1.4905,1.0616,0.3973,0.2822,0.3516
19990505,0.0173,1.0388,-1.0750,-0.3831,-0.0797,0.3961
19990506,0.0173,-1.1575,1.1706,0.6977,-0.4552,0.4358
19990507,0.0173,0.8781,-0.1499,-0.3525,0.3543,0.6368
19990510,0.0173,-0.0144,1.1169,-0.0691,0.1522,0.3745
19990511,0.0173,1.1884,-0.1994,-0.5992,0.1806,-0.2782
19990512,0.0173,0.6344,0.0723,-0.5233,0.1515,0.5725
19990513,0.0173,0.2279,0.6214,0.5493,0.2988,-0.0042
19990514,0.0173,-2.1374,0.4158,0.1980,-0.7437,-0.6006
19990517,0.0173,0.1597,-0.6710,-0.4280,0.3773,-0.0273
19990518,0.0173,-0.4028,0.7238,-0.3024,0.1560,0.0739
19990519,0.0173,0.8174,-0.3121,-0.0050,-0.5890,-0.0712
19990520,0.0173,-0.3585,1.3339,0.3597,0.0128,-0.1554
19990521,0.0173,-0.5630,0.8590,0.3337,-0.4039,-0.5831
19990524,0.0173,-1.9098,0.6862,0.3031,0.2923,0.5939
19990525,0.0173,-1.7967,0.3948,0.7301,0.2362,-0.3857
19990526,0.0173,1.4005,-1.5195,-0.1323,0.2931,-0.2606
19990527,0.0173,-1.4547,1.2724,-0.2537,0.1881,0.6056
19990528,0.0173,1.4946,-0.2440,-0.1544,-0.2806,-0.0269
19990601,0.0186,-0.8038,0.6848,0.5519,0.1794,0.0348
19990602,0.0186,0.1329,-0.4774,-0.4632,0.1605,0.2786
19990603,0.0186,0.1176,-0.0028,-0.0387,-0.1703,-0.2751
19990604,0.0186,2.0295,-0.8304,-0.4420,0.5356,0.5887
19990607,0.0186,0.7072,0.3362,-0.2472,-0.0860,0.1715
19990608,0.0186,-1.2326,0.7416,0.3861,-0.4352,-0.2354
19990609,0.0186,0.1551,0.3036,-0.4920,-0.2636,0.5763
19990610,0.0186,-1.2043,0.4725,-0.1473,-0.5387,-0.1047
19990611,0.0186,-0.7991,0.3650,0.0221,0.1437,0.0219
19990614,0.0186,-0.4832,-0.7294,0.6506,0.1721,0.3867
19990615,0.0186,0.5191,-0.6581,-0.0837,0.2186,0.5962
19990616,0.0186,2.2526,-0.7035,-0.5646,0.4812,0.4366
19990617,0.0186,0.7230,0.0384,-0.2280,0.2779,-0.0131
19990618,0.0186,0.2216,0.4520,-0.1006,-0.0501,0.0500
19990621,0.0186,0.6248,0.5941,-0.4862,0.3877,0.9950
19990622,0.0186,-0.9330,0.6056,0.3091,0.0748,-0.1674
19990623,0.0186,-0.1441,0.0337,-0.1330,0.0776,0.3015
19990624,0.0186,-1.3040,0.8341,0.2021,0.0029,-0.0767
19990625,0.0186,-0.0667,0.4523,0.0631,0.1344,0.3745
19990628,0.0186,1.2331,0.3436,-0.4615,-0.0962,0.0720
19990629,0.0186,1.4713,-0.3988,-0.1176,0.0747,0.0961
19990630,0.0186,1.5613,0.4863,-0.2737,0.9429,0.0366
19990701,0.0174,0.5547,-0.5877,0.5413,0.2618,-0.1326
19990702,0.0174,0.7314,0.0323,-0.2548,-0.1014,0.4199
19990706,0.0174,-0.0828,0.5447,-0.0028,0.1149,-0.1100
19990707,0.0174,0.2283,-0.8658,0.8757,0.4062,0.2581
19990708,0.0174,0.0286,0.0797,-0.4100,-0.7043,-0.1734
19990709,0.0174,0.5391,0.3246,0.0746,0.0088,0.3149
19990712,0.0174,-0.2420,0.7068,0.3408,0.4229,0.2610
19990713,0.0174,-0.3899,0.2348,-0.0705,-0.0013,-0.1234
19990714,0.0174,0.4532,0.2629,0.0246,0.0395,0.3509
19990715,0.0174,0.8254,0.3182,-0.2822,0.5162,0.3604
19990716,0.0174,0.4829,-0.3611,-0.1684,0.2853,0.4328
19990719,0.0174,-0.8130,0.2757,0.3846,0.1573,0.1266
19990720,0.0174,-2.2102,0.3559,0.8118,-0.3941,-0.6799
19990721,0.0174,0.2737,-0.3354,0.0440,-0.2097,0.0683
19990722,0.0174,-1.3208,0.8598,0.8218,0.4814,0.0504
19990723,0.0174,-0.3159,-0.5633,-0.0748,-0.0372,-0.0718
19990726,0.0174,-1.0022,-0.1012,0.6483,0.4807,0.1923
19990727,0.0174,1.1349,-0.7001,-0.3556,-0.0949,0.7188
19990728,0.0174,0.1546,-0.1223,-0.2299,-0.1489,-0.0039
19990729,0.0174,-1.7487,0.7110,0.7653,-0.2244,-0.2059
19990730,0.0174,-0.7404,1.1756,-0.0858,-0.2284,-0.0166
19990802,0.0176,-0.2668,-0.1847,0.2768,0.3806,1.0258
19990803,0.0176,-0.7864,-0.8903,0.6538,0.5352,0.4729
19990804,0.0176,-1.4514,-0.1058,0.6466,-0.0092,0.1439
19990805,0.0176,0.6333,-1.1318,-0.2574,-0.1601,-0.1946
19990806,0.0176,-1.0076,0.4763,0.0689,-0.5191,0.1337
19990809,0.0176,-0.4071,0.1292,0.3249,-0.4253,0.2370
19990810,0.0176,-1.1608,0.4411,0.0316,0.3296,-0.1706
19990811,0.0176,1.6232,-0.2836,-0.6268,0.1153,0.2025
19990812,0.0176,-0.1503,0.6016,0.0597,0.1448,-0.1093
19990813,0.0176,2.2013,-0.9126,-0.9785,0.1439,0.6383
19990816,0.0176,0.2481,-0.1931,-0.0014,0.2335,0.4888
19990817,0.0176,0.9763,-0.3077,-0.2734,-0.4093,-0.1313
19990818,0.0176,-0.7474,0.1998,-0.0822,-0.0965,-0.4992
19990819,0.0176,-0.7793,0.7095,0.6569,-0.5035,0.1085
19990820,0.0176,0.8863,-0.3813,-0.2181,-0.2375,0.4200
19990823,0.0176,1.7627,-0.8111,-0.6028,0.3952,0.6928
19990824,0.0176,0.1587,-0.1135,-0.6077,0.2903,0.7938
19990825,0.0176,1.1934,-1.0680,-0.3740,0.0101,-0.0428
19990826,0.0176,-1.1904,0.8299,0.4996,-0.1678,0.2984
19990827,0.0176,-0.9890,0.6485,-0.2352,-0.0250,-0.2506
19990830,0.0176,-1.7827,0.6968,0.1535,0.5358,0.7371
19990831,0.0176,-0.2031,0.0077,-0.4046,-0.6974,-0.3148
19990901,0.0176,0.7636,-0.0151,0.4827,0.1183,0.5970
19990902,0.0176,-0.8559,0.3583,0.1762,0.1846,0.3062
19990903,0.0176,2.8451,-1.0046,-0.4860,0.0625,-0.1083
19990907,0.0176,-0.3408,0.5952,-0.1024,-0.5538,-0.1062
19990908,0.0176,-0.5488,0.2748,0.2149,0.0560,-0.4410
19990909,0.0176,0.3085,-0.1220,-0.9369,-0.8324,-0.4339
19990910,0.0176,0.4387,0.2803,-0.8507,-0.6708,0.0231
19990913,0.0176,-0.6368,0.3995,0.3290,0.5760,0.1641
19990914,0.0176,-0.5205,0.0131,-0.2428,0.0667,0.0226
19990915,0.0176,-1.2776,1.2056,0.1396,0.0037,-0.1686
19990916,0.0176,-0.2006,-1.1139,0.4519,-0.0194,0.4736
19990917,0.0176,1.2153,-0.3671,-0.5833,0.0440,-0.0497
19990920,0.0176,-0.0028,-0.2380,-0.5256,0.2856,0.4517
19990921,0.0176,-1.9282,0.5806,0.2132,0.4747,-0.1468
19990922,0.0176,0.2898,-0.1890,-0.0133,-0.0420,-0.2347
19990923,0.0176,-2.3401,0.9878,0.6403,-0.3208,-0.4380
19990924,0.0176,-0.1946,-0.5751,0.1988,0.2018,-0.2284
19990927,0.0176,0.4083,0.2256,0.1890,-0.2190,0.2443
19990928,0.0176,-0.2216,-0.4327,-0.2609,0.4979,-0.0388
19990929,0.0176,-0.7867,0.6125,-0.1596,-0.8351,-0.8976
19990930,0.0176,0.9190,0.2249,-0.3348,0.7772,-0.0172
19991001,0.0170,-0.1588,-0.2287,0.3113,0.4779,0.7849
19991004,0.0170,1.6687,-0.8967,0.1514,0.6557,1.0794
19991005,0.0170,-0.0922,0.1834,0.1161,0.1258,0.9222
19991006,0.0170,1.8257,-1.4802,0.2839,-0.1472,-0.4238
19991007,0.0170,-0.4657,0.1159,0.0409,0.0879,-0.4686
19991008,0.0170,1.1009,-0.8599,-0.2977,0.6981,0.0205
19991011,0.0170,0.2123,-0.0343,-0.3984,-0.7446,-0.0620
19991012,0.0170,-1.7297,0.6210,-0.1888,-0.3861,-0.0285
19991013,0.0170,-2.0359,0.6301,0.8909,0.1657,-0.0362
19991014,0.0170,-0.0140,-0.0612,0.3101,0.1993,0.1294
19991015,0.0170,-2.6437,1.2721,0.0432,-0.0457,-0.0259
19991018,0.0170,0.0949,-1.4275,1.0627,0.5059,0.4794
19991019,0.0170,0.7602,-0.0132,-0.2676,0.2652,-0.3055
19991020,0.0170,1.8646,-1.0310,-0.6953,0.3649,-0.2177
19991021,0.0170,-0.1595,0.3202,-0.0783,0.1699,0.2256
19991022,0.0170,1.3102,-0.2944,0.1209,-0.5706,-0.2050
19991025,0.0170,-0.4278,0.1830,-0.0579,-0.5221,-0.1921
19991026,0.0170,-0.8609,0.9505,-0.3787,-0.2413,0.5161
19991027,0.0170,0.8925,-0.4249,0.1117,0.1285,-0.1393
19991028,0.0170,3.3167,-2.1020,-0.1262,0.3029,-0.4629
19991029,0.0170,1.7136,-1.1359,-0.4919,0.5375,0.1926
19991101,0.0181,-0.3828,0.9683,-0.2246,0.0504,0.1450
19991102,0.0181,-0.3304,0.7296,-0.0504,-0.2231,0.4528
19991103,0.0181,0.6882,0.6695,-0.3753,-0.2781,0.4052
19991104,0.0181,0.6609,0.1247,0.0592,-0.0370,0.0452
19991105,0.0181,0.7862,-0.1087,-0.2130,-0.2799,0.4744
19991108,0.0181,0.5925,0.1484,-0.3904,-0.1358,-0.9223
19991109,0.0181,-0.7810,1.0512,-0.1123,-0.5180,-0.1197
19991110,0.0181,0.5399,-0.2639,-0.1376,-0.6461,0.0650
19991111,0.0181,0.3662,-0.1069,-0.3277,0.5455,0.5007
19991112,0.0181,1.1133,-0.2737,-0.0267,-0.6161,-1.0136
19991115,0.0181,0.0184,0.7793,-0.2443,-0.9567,-0.8502
19991116,0.0181,1.8554,-0.8128,-0.5777,-0.0592,-0.2366
19991117,0.0181,-0.6267,0.6715,-0.5110,0.1616,-0.0958
19991118,0.0181,1.1275,-0.0654,-1.1601,-0.1082,0.2687
19991119,0.0181,-0.1131,0.2197,-0.4584,-0.0649,0.3521
19991122,0.0181,0.0104,0.4171,-0.2955,0.2442,0.0091
19991123,0.0181,-1.2802,-0.0002,-0.0639,0.1953,0.2166
19991124,0.0181,0.8672,-0.9508,-0.3442,-0.5344,0.0968
19991126,0.0181,0.1989,0.8705,0.0690,-0.2273,0.2770
19991129,0.0181,-0.6319,0.4023,0.6365,0.5153,0.6952
19991130,0.0181,-1.3049,0.9258,0.9647,0.1944,0.2578
19991201,0.0171,0.5171,-0.4368,-0.5354,0.0203,-0.0377
19991202,0.0171,1.1473,-0.0402,-0.6086,-0.4519,-0.2003
19991203,0.0171,1.5942,-0.9813,-0.3355,-0.3319,0.2406
19991206,0.0171,-0.4179,0.2758,-0.4736,-0.4861,-0.2157
19991207,0.0171,-0.4234,0.6673,-0.7398,-0.6397,-0.3229
19991208,0.0171,-0.0741,0.9803,-0.1965,-0.2738,-0.5070
19991209,0.0171,0.3053,-0.6465,-0.4040,-0.2813,-1.2395
19991210,0.0171,0.5169,0.6795,-0.3881,-0.5470,0.2621
19991213,0.0171,0.0618,0.8996,-0.5036,-0.3539,-0.6674
19991214,0.0171,-1.3072,-0.4599,1.2157,0.3188,0.5163
19991215,0.0171,0.5471,-1.1685,-0.1070,0.1320,1.0327
19991216,0.0171,0.5957,0.3220,-0.8924,0.3124,0.1790
19991217,0.0171,0.2454,-0.2099,-0.0943,-0.2163,-0.0439
19991220,0.0171,-0.0655,0.5219,-0.6689,-0.0426,0.1752
19991221,0.0171,1.4447,0.1015,-0.8966,-0.2921,0.1673
19991222,0.0171,0.3392,0.1055,0.1479,-0.0297,0.1716
19991223,0.0171,1.3147,-0.4637,-0.0803,-0.0062,-0.0615
19991227,0.0171,-0.2013,0.8959,0.0884,0.5368,0.5570
19991228,0.0171,0.1970,0.5845,0.5515,-0.3343,-0.0183
19991229,0.0171,0.6382,0.9197,-0.2964,-1.3199,-0.1719
19991230,0.0171,0.0779,-0.0603,-0.0360,-0.1134,-0.2117
19991231,0.0171,0.5097,1.4600,0.1220,-0.4382,-0.3587
20000103,0.0217,-0.7097,-0.3954,-0.9140,-1.2132,-0.0161
20000104,0.0217,-4.0623,0.2705,1.4689,-0.3995,0.2930
20000105,0.0217,-0.0912,0.1676,1.4818,0.2331,-0.4036
20000106,0.0217,-0.7432,0.2552,1.4988,-0.3535,-0.7581
20000107,0.0217,3.2101,-0.9495,-1.4779,-0.5323,0.4137
20000110,0.0217,1.7573,-0.1068,-0.6599,-1.8202,-0.8917
20000111,0.0217,-1.7119,0.6249,0.8396,0.4552,0.7786
20000112,0.0217,-0.6885,0.3428,0.9816,0.4077,1.2477
20000113,0.0217,1.5907,0.5852,-0.7335,-1.0872,-0.8920
20000114,0.0217,1.1466,0.6720,-0.3955,0.1052,0.9880
20000118,0.0217,-0.2550,2.4012,-0.0608,-0.6196,0.0284
20000119,0.0217,0.4358,0.6523,0.0657,-0.8814,-1.0007
20000120,0.0217,-0.3707,1.6765,-0.9201,-0.5927,0.2680
20000121,0.0217,0.2241,1.0959,-0.1164,-1.2621,-1.0059
20000124,0.0217,-2.5940,1.7283,0.5884,0.6322,-0.1760
20000125,0.0217,0.4899,-0.6681,-0.6936,-0.1116,0.4045
20000126,0.0217,-0.4377,0.5970,1.3639,-0.5932,-0.2748
20000127,0.0217,-0.4415,0.0035,0.0005,0.3559,0.5598
20000128,0.0217,-2.8187,0.1498,0.4638,1.0969,0.7626
20000131,0.0217,1.4965,-3.6641,0.0704,0.9968,0.3332
20000201,0.0214,1.2852,0.3520,-1.4684,-0.1124,0.5477
20000202,0.0214,0.1479,1.1782,-0.1581,-0.2087,-1.3443
20000203,0.0214,1.4920,1.1621,-1.0677,0.0946,-0.0799
20000204,0.0214,-0.0372,1.1271,-0.5132,-0.5811,0.0414
20000207,0.0214,0.3665,1.2875,-0.3478,0.1626,0.2839
20000208,0.0214,1.2271,0.1488,-1.2510,-0.4310,-0.4634
20000209,0.0214,-1.8365,1.6653,0.1119,-0.5960,0.2075
20000210,0.0214,0.5744,1.0354,-0.6069,-0.3198,-0.3945
20000211,0.0214,-1.7551,1.6486,0.2026,-0.4943,-0.5339
20000214,0.0214,0.2430,0.8913,-0.5466,0.2377,0.4618
20000215,0.0214,0.7028,-0.3219,1.1412,0.4838,0.2502
20000216,0.0214,-0.5746,2.3839,0.3131,-1.1865,0.4404
20000217,0.0214,0.4239,1.9427,-0.9522,-1.9703,-0.5725
20000218,0.0214,-2.6766,1.5653,0.2129,-0.2908,-0.3711
20000222,0.0214,0.1335,-0.7994,0.5196,1.3165,0.1833
20000223,0.0214,1.2363,-0.0001,-1.7005,-0.4643,-0.3611
20000224,0.0214,-0.0243,0.9216,-1.0674,-0.1089,-0.7921
20000225,0.0214,-1.0571,2.3213,0.2628,-0.3772,-0.5629
20000228,0.0214,0.7608,-0.2060,0.8226,-0.0813,0.0803
20000229,0.0214,1.9317,1.7191,0.0254,-0.9380,0.3130
20000301,0.0190,1.3970,1.1084,-0.5066,-0.0207,-1.8481
20000302,0.0190,-0.0820,-0.2168,1.3992,-0.5432,0.1698
20000303,0.0190,2.3625,-0.0767,-0.1437,-0.4060,0.2449
20000306,0.0190,-0.6997,1.6398,-0.3256,-0.2729,-1.0186
20000307,0.0190,-2.2180,0.3792,-0.0461,-0.1284,-0.3112
20000308,0.0190,0.7045,-0.7775,-0.6145,1.0614,0.5667
20000309,0.0190,2.4434,-0.5774,-1.1706,1.4642,0.2271
20000310,0.0190,-0.4361,0.3720,0.3789,-0.3880,0.4526
20000313,0.0190,-1.4550,-0.6611,0.4183,1.1161,0.3656
20000314,0.0190,-2.3073,-1.3808,0.0439,1.0009,-0.6080
20000315,0.0190,0.8535,-4.1476,1.9766,1.4339,1.6936
20000316,0.0190,4.2796,-3.0369,-0.1415,-0.5989,0.3344
20000317,0.0190,0.6207,0.3629,-0.5327,0.3183,-0.3044
20000320,0.0190,-1.6856,-2.7904,0.9325,1.7243,1.3257
20000321,0.0190,1.9925,-1.9731,-1.0946,1.2777,0.7608
20000322,0.0190,1.2721,2.7369,-1.1335,-0.8088,0.3367
20000323,0.0190,1.4636,-0.0860,0.6287,0.6436,0.5062
20000324,0.0190,0.1065,-0.5770,-0.0532,-0.2519,-0.3377
20000327,0.0190,-0.3816,-0.4071,0.2357,0.4223,0.0119
20000328,0.0190,-1.3543,-0.7337,-0.3437,0.2916,0.2518
20000329,0.0190,-0.9649,-2.7806,1.2561,0.5764,1.2045
20000330,0.0190,-1.7276,-1.9400,0.9170,0.3683,0.3376
20000331,0.0190,1.2072,1.0596,-0.4454,-0.3677,-0.7724
20000403,0.0241,-1.6485,-4.0714,1.8573,-0.0908,0.8323
20000404,0.0241,-1.2003,-2.3687,0.7939,2.0923,1.7487
20000405,0.0241,0.0134,2.1429,-0.0909,0.5701,0.0115
20000406,0.0241,1.4644,2.3017,0.4482,0.2837,-0.3504
20000407,0.0241,1.4163,1.3483,-1.1425,0.6595,0.1454
20000410,0.0241,-1.9509,-2.3652,1.5998,0.6911,0.9818
20000411,0.0241,-1.0092,-1.9183,1.4735,1.3588,0.6081
20000412,0.0241,-2.9754,-2.3489,1.5113,-0.0468,0.4818
20000413,0.0241,-1.8014,-0.1267,0.8309,0.2043,1.0542
