DATE,MKTRF,SMB,MGMT,PERF,RF
20090612,0.000300,-0.002375455,-0.004274074,0.002470607,0.00000
20090615,-0.023800,-0.002473053,0.0060985148,0.0151258761,0.00000
20090616,-0.013300,-0.003444152,0.0015630484,0.0066297952,0.00000
20090617,-0.000800,0.0089522273,0.0072456499,0.025539592,0.00000
20090618,0.007400,-0.001423376,-0.006854204,-0.001662085,0.00000
20090619,0.003500,0.0043312032,-0.004169176,-0.003921525,0.00000
20090622,-0.030700,-0.00699697,0.0139961261,0.036730509,0.00000
20090623,0.000800,-0.007502136,-0.001392751,-0.010760717,0.00000
20090624,0.007800,0.0029647753,-0.001666195,-0.008295468,0.00000
20090625,0.021900,0.0043441564,0.0005123818,-0.006001861,0.00000
20090626,0.000300,0.0186933288,-0.005448215,-0.006476737,0.00000
20090629,0.008200,-0.010929683,0.0042989843,-0.001923388,0.00000
20090630,-0.007400,0.0020810724,0.0001650043,0.004708744,0.00000
20090701,0.005500,0.0122880839,0.0083788842,2.6689659E-6,0.00000
20090702,-0.029000,-0.00552247,0.0011912294,0.0128005839,0.00000
20090706,-0.000300,-0.007989871,0.0076467856,0.0137380384,0.00000
20090707,-0.019200,0.0059912015,0.0001716952,0.0060256643,0.00000
20090708,-0.001900,-0.003998824,0.0009859313,0.0159590603,0.00000
20090709,0.003500,-0.006240585,-0.006100617,-0.016843515,0.00000
20090710,-0.003400,0.006783349,0.0036379301,0.0047427392,0.00000
20090713,0.024300,-0.00024711,-0.006127316,-0.01982907,0.00000
20090714,0.005900,-0.002581186,-0.001755927,-0.003731172,0.00000
20090715,0.029800,0.00388424,-0.000302531,-0.017004864,0.00000
20090716,0.009400,0.0017648394,-0.000274511,-0.002651374,0.00000
20090717,-0.000500,0.0015965091,0.0040374546,0.0055177918,0.00000
20090720,0.011900,-0.003769476,0.0020978702,-0.008013702,0.00000
20090721,0.003100,-0.001654364,0.0002794339,0.0089708983,0.00000
20090722,0.000800,0.0057873605,0.0073985014,-0.007089016,0.00000
20090723,0.023700,0.007434626,-0.002471473,-0.022883453,0.00000
20090724,0.003800,0.0010697421,-0.001002488,-0.010119868,0.00000
20090727,0.002900,-0.001657494,0.0004828162,-0.019026124,0.00000
20090728,-0.002000,0.0049603225,0.0023289739,0.0045628508,0.00000
20090729,-0.004600,-0.000683112,0.0038380503,0.0119880247,0.00000
20090730,0.012400,-0.002601828,-0.005314243,-0.021279427,0.00000
20090731,0.000500,-0.002913931,-0.004700466,-0.018064694,0.00000
20090803,0.016300,0.0012331199,-0.006679279,-0.0195435,0.00000
20090804,0.003200,0.0041527563,0.0024398812,-0.018009933,0.00000
20090805,-0.003100,-0.006988386,-0.007035489,-0.023688784,0.00000
20090806,-0.006200,-0.012331394,0.0004205823,-0.001430338,0.00000
20090807,0.014400,0.0070444016,0.0032843827,-0.016348427,0.00000
20090810,-0.003200,0.0058991724,-0.00228714,-0.001109301,0.00000
20090811,-0.012500,-0.003073132,0.0066463956,0.0211495741,0.00000
20090812,0.012100,0.0020744957,0.0028409997,-0.010052898,0.00000
20090813,0.007300,-0.000594598,-0.008019845,-0.014526182,0.00000
20090814,-0.009700,-0.009322485,-0.000309738,0.0039658873,0.00000
20090817,-0.024600,0.00077079,0.0073469168,0.0236430903,0.00000
20090818,0.011100,0.0016021154,-0.001898759,-0.011081503,0.00000
20090819,0.007200,0.0058978003,0.0025396911,0.0018475462,0.00000
20090820,0.010000,0.0023006315,-0.006209482,-0.00946924,0.00000
20090821,0.018300,0.0013462067,-0.000230592,-0.012672562,0.00000
20090824,-0.000900,-0.000174927,0.0001692819,0.0053869617,0.00000
20090825,0.002700,0.0015371933,0.0054313051,-0.005492615,0.00000
20090826,-0.000100,0.00230119,0.001287102,0.0012947074,0.00000
20090827,0.002100,0.0002175432,0.0004135891,-0.00423967,0.00000
20090828,-0.001900,-0.004173132,0.0016387253,-0.007106471,0.00000
20090831,-0.008600,-0.003573389,-0.000635446,0.0078885115,0.00000
20090901,-0.021500,-0.001965044,0.0018070187,0.0268694667,0.00000
20090902,-0.002800,0.0011904199,0.0011822044,0.0073664507,0.00000
20090903,0.009300,-0.001546096,-0.005374311,-0.011874785,0.00000
20090904,0.013100,0.0007685198,0.0012316367,-0.005695577,0.00000
20090908,0.008900,-0.000164734,-0.00441857,-0.006468481,0.00000
20090909,0.009000,0.0051952444,-0.001143433,-0.00851722,0.00000
20090910,0.010800,0.0009791144,-0.000583015,-0.010358185,0.00000
20090911,-0.001000,-0.000531643,-0.001931965,-0.001403197,0.00000
20090914,0.006500,0.0037243214,-0.00001838,-0.011957448,0.00000
20090915,0.004400,0.0031804568,-0.003965846,-0.016453512,0.00000
20090916,0.015400,0.0023323715,-0.002887044,-0.023138064,0.00000
20090917,-0.003000,0.0013837476,-0.001714826,0.0081323259,0.00000
20090918,0.002300,0.0024671695,0.0020398162,0.0038216655,0.00000
20090921,-0.002700,0.0007861285,-0.000312769,0.0079884938,0.00000
20090922,0.006600,-0.001946231,-0.005374112,-0.013284891,0.00000
20090923,-0.010000,0.0003861099,0.003695072,0.0093802475,0.00000
20090924,-0.010600,-0.005225605,0.0034720723,0.0190575224,0.00000
20090925,-0.006400,0.0044121926,0.0022502051,0.0037978444,0.00000
20090928,0.017800,0.0033451557,0.0002397268,-0.012387853,0.00000
20090929,-0.001200,-0.002822095,-0.00214398,-0.000282853,0.00000
20090930,-0.004000,-0.004051024,0.0007429415,0.0072517502,0.00000
20091001,-0.025800,-0.006138179,0.0071327405,0.0210284946,0.00000
20091002,-0.005200,0.0028391209,-0.000766318,0.0002456474,0.00000
20091005,0.014900,0.0001195074,-0.003720615,-0.016832111,0.00000
20091006,0.014000,0.0058163339,0.0004504094,0.0009614278,0.00000
20091007,0.002600,-0.000778513,-0.005528647,-0.00238084,0.00000
20091008,0.008400,-0.000230076,-0.00087079,-0.002777854,0.00000
20091009,0.005800,0.0066572416,-0.000400399,0.0006506804,0.00000
20091012,0.003600,-0.000818745,-0.001693643,-0.005753745,0.00000
20091013,-0.002100,-0.001455884,-0.001391552,0.0046906168,0.00000
20091014,0.017000,0.0028182584,-0.002775725,-0.012278063,0.00000
20091015,0.003500,-0.003478509,-0.001467277,0.001872958,0.00000
20091016,-0.008000,-0.00554905,0.0009755892,0.0159242342,0.00000
20091019,0.009400,-0.001194075,0.0025441576,0.005067712,0.00000
20091020,-0.007100,-0.006665999,0.0008944536,0.006590779,0.00000
20091021,-0.008700,-0.003187343,0.0021256289,0.0105107346,0.00000
20091022,0.010300,0.0046388682,0.0041554526,-0.014727212,0.00000
20091023,-0.012300,-0.005155944,-0.001998334,0.0146193647,0.00000
20091026,-0.011800,9.7938594E-6,0.0078758702,0.0202432555,0.00000
20091027,-0.005200,-0.004047196,0.0015112726,-0.002741668,0.00000
20091028,-0.021500,-0.01346911,0.0084783882,0.0143185771,0.00000
20091029,0.021700,-0.003603439,-0.005245172,-0.02155445,0.00000
20091030,-0.027500,-0.002147482,0.0053564338,0.0247752255,0.00000
20091102,0.005200,-0.008782891,-0.00239982,0.0032046248,0.00000
20091103,0.004600,0.0083454701,-0.004405179,-0.003812251,0.00000
20091104,0.000700,-0.013913189,0.0036117405,0.0129451709,0.00000
20091105,0.020400,0.009635,0.001176589,-0.005757984,0.00000
20091106,0.002600,-0.006790129,0.0027849029,0.0047690523,0.00000
20091109,0.021700,-0.002932668,-0.003636206,-0.012695485,0.00000
20091110,-0.000400,-0.004076315,0.0008183562,0.0064244021,0.00000
20091111,0.005300,0.0042666439,0.0000220984,-0.010781821,0.00000
20091112,-0.011000,-0.010525026,0.0042077455,0.0088057621,0.00000
20091113,0.006300,0.0032541437,0.0019575352,0.0089633322,0.00000
20091116,0.015600,0.0110404792,0.0018676441,-0.000192383,0.00000
20091117,0.001400,-0.002309969,-0.00036209,-0.002795403,0.00000
20091118,-0.001400,-0.000842102,-0.000048218,-0.006411523,0.00000
20091119,-0.013800,-0.010196162,0.0006074778,0.0043179909,0.00000
20091120,-0.003300,0.0011771621,0.0002555536,0.0017074941,0.00000
20091123,0.013000,0.0034509287,-0.000771032,-0.001309457,0.00000
20091124,-0.000700,-0.003578604,-0.000913555,0.0005642521,0.00000
20091125,0.004800,-0.005312813,-0.001431198,0.0008925433,0.00000
20091127,-0.017400,-0.007667105,0.0017813504,0.0060568053,0.00000
20091130,0.002500,-0.000745714,-0.005684901,-0.016669486,0.00000
20091201,0.013000,0.0024838321,-0.00081146,0.0068769195,0.00000
20091202,0.002000,0.0094581405,0.0006626412,0.001612136,0.00000
20091203,-0.008600,-0.002891385,0.0025611758,0.011157011,0.00000
20091204,0.007000,0.017911274,0.0022106735,-0.008362455,0.00000
20091207,-0.001400,0.0019497758,0.0023922771,0.0063832905,0.00000
20091208,-0.009800,0.0019837554,0.0030583591,-0.000391835,0.00000
20091209,0.003300,-0.001085405,-0.000328404,0.0028330345,0.00000
20091210,0.005000,-0.009961628,-0.000986265,0.0081165079,0.00000
20091211,0.004400,0.0014955691,0.0002848801,-0.006196805,0.00000
20091214,0.007800,0.0063152575,-0.009362239,0.0000844335,0.00000
20091215,-0.004600,0.0000462046,-0.002992746,0.0061467651,0.00000
20091216,0.001800,0.0072217236,-0.001376892,-0.001645384,0.00000
20091217,-0.011600,0.0005164766,-0.000024717,-0.00084353,0.00000
20091218,0.006700,0.0051260406,-0.004002393,-0.009609512,0.00000
20091221,0.010200,0.0060368084,-0.001026724,-0.00212366,0.00000
20091222,0.004300,0.0051478947,0.0013936153,-0.000239097,0.00000
20091223,0.003800,0.0077921107,-0.00094239,0.0070347634,0.00000
20091224,0.005000,0.0004424953,-0.000357313,-0.002170153,0.00000
20091228,0.000900,-0.001935547,0.0002575895,0.0064794476,0.00000
20091229,-0.000900,0.0000172844,0.0020936716,0.0020016423,0.00000
20091230,-0.000100,0.0002780243,0.001808395,0.0005431505,0.00000
20091231,-0.010100,-0.001483642,-0.001951013,-0.00401346,0.00000
20100104,0.016900,0.00760407,-0.00454121,-0.008361908,0.00000
20100105,0.003100,-0.003456424,-0.008006222,-0.008165258,0.00000
20100106,0.001300,0.0000205617,-0.001766104,-0.00269157,0.00000
20100107,0.004000,0.0003048294,-0.003836216,-0.024882353,0.00000
20100108,0.003300,0.0007701726,-0.001195071,0.0015822417,0.00000
20100111,0.001300,-0.003376718,0.0032983781,-0.000659001,0.00000
20100112,-0.010000,-0.004176574,0.0052201431,0.0046402155,0.00000
20100113,0.008500,0.0047600226,-0.001231564,-0.003528909,0.00000
20100114,0.002400,0.0055465649,-0.000164851,-0.009829968,0.00000
20100115,-0.011100,-0.003349917,0.0032284373,0.0085830874,0.00000
20100119,0.012600,0.0033978126,0.0029495614,-0.00042337,0.00000
20100120,-0.009800,-0.004762719,-0.001105601,-0.011490529,0.00000
20100121,-0.017400,0.0008602041,0.0040063376,-0.003292339,0.00000
20100122,-0.021300,0.0010922319,0.0027665596,0.0008929726,0.00000
20100125,0.003700,-0.00417741,-0.000182332,-0.002956064,0.00000
20100126,-0.004500,-0.004068293,0.0055189675,0.0078136482,0.00000
20100127,0.005300,0.0058668497,-0.001590517,-0.014010705,0.00000
20100128,-0.011800,-0.007565381,0.0007840261,-0.007428556,0.00000
20100129,-0.009700,-0.000250546,0.0023273461,-0.00380998,0.00000
20100201,0.013900,-0.002747114,-0.00044658,-0.001945879,0.00000
20100202,0.012100,-0.004638015,0.0080730148,-0.000689784,0.00000
20100203,-0.004900,0.0012413902,0.0015292235,0.0111636194,0.00000
20100204,-0.031400,-0.000604573,0.0080564301,0.0042120801,0.00000
20100205,0.002900,0.0024254352,-0.000663778,-0.003010319,0.00000
20100208,-0.007900,-0.001523424,0.0019975545,0.0056180617,0.00000
20100209,0.013300,0.0008897237,0.0010354229,-0.002602458,0.00000
20100210,-0.001700,0.0005251959,-0.001734491,-0.004170952,0.00000
20100211,0.011300,0.0056211431,-0.004512125,0.0006458015,0.00000
20100212,-0.000700,0.0114026935,0.0011996126,-0.000812198,0.00000
20100216,0.017500,-0.004070734,-0.004496284,-0.002716751,0.00000
20100217,0.004900,0.0011228543,-0.000594317,0.0046026916,0.00000
20100218,0.006200,0.0030750462,0.001473972,0.0067311432,0.00000
20100219,0.002800,0.0007432965,-0.000355385,-0.005691609,0.00000
20100222,-0.000500,0.0005842748,-0.001574742,-0.006604578,0.00000
20100223,-0.012400,0.0014241461,0.0034419783,0.0044819107,0.00000
20100224,0.009400,0.0006854038,0.0009684805,-0.002115615,0.00000
20100225,-0.001300,0.0008316212,-0.002317494,-0.000233984,0.00000
20100226,0.001200,-0.005568514,-0.000826665,0.00102696,0.00000
20100301,0.012000,0.0101522878,0.0016317218,0.0070776152,0.00000
20100302,0.003200,0.0046842121,-0.002525719,-0.004968357,0.00000
20100303,0.000900,-0.000185246,-0.000652465,-0.000254181,0.00000
20100304,0.003700,0.0015522062,0.0014669544,0.00274363,0.00000
20100305,0.014300,0.0039868449,-0.003612638,-0.002233234,0.00000
20100308,0.000200,0.0031789644,0.0009178514,0.0005021206,0.00000
20100309,0.002100,0.0027306531,0.0004326064,-0.000542192,0.00000
20100310,0.005400,0.0029058292,-0.003872248,-0.013083776,0.00000
20100311,0.004300,-0.001094496,-0.001620649,-0.004496672,0.00000
20100312,-0.000200,-0.002562167,0.0001901844,0.0042742209,0.00000
20100315,-0.000200,-0.001620537,0.0020199172,0.0064297537,0.00000
20100316,0.007800,-0.002065945,-0.001781844,-0.004154469,0.00000
20100317,0.005700,0.0031419589,-0.001215996,-0.003638798,0.00000
20100318,-0.001000,-0.002462116,0.0048275184,0.0053458577,0.00000
20100319,-0.006100,-0.006000849,0.0011849628,-0.0029006,0.00000
20100322,0.006700,0.0085678273,0.0005685831,0.0042287777,0.00000
20100323,0.008000,0.0042372969,-0.000385157,0.0022002922,0.00000
20100324,-0.006000,-0.006083538,-0.004495822,-0.007118591,0.00000
20100325,-0.002600,-0.003916703,0.0018089253,0.0057745104,0.00000
20100326,0.000600,-0.000997588,0.0005275267,0.0011621977,0.00000
20100329,0.005900,-0.002785193,-0.003189257,-0.00167019,0.00000
20100330,0.000400,0.0036502592,0.0011101129,0.0047930638,0.00000
20100331,-0.003600,-0.004360063,-0.002933955,-0.006361808,0.00000
20100401,0.007500,0.0006455881,-0.003322177,-0.001751506,0.00000
20100405,0.009500,0.0106004018,0.0021160597,-0.002650244,0.00000
20100406,0.001900,0.0028822276,-0.005142143,-0.00694624,0.00000
20100407,-0.004800,0.0029352965,0.0024897522,-0.001076389,0.00000
20100408,0.003100,-0.002881048,0.0005119197,-0.007279424,0.00000
20100409,0.006600,-0.001474335,0.0017364236,0.0030993015,0.00000
20100412,0.002300,0.002554973,0.0001314818,-0.002776839,0.00000
20100413,0.000700,0.0010062331,0.0028597856,0.0078142285,0.00000
20100414,0.012400,0.0149975353,-0.000431461,-0.006224651,0.00000
20100415,0.001100,0.0024965095,-0.002341358,0.0024988971,0.00000
20100416,-0.015300,0.0006034358,0.0085208617,0.0068686595,0.00000
20100419,0.002800,-0.006441607,0.0041254215,-0.003465018,0.00000
20100420,0.008800,0.0063220306,-0.003668235,-0.007187089,0.00000
20100421,-0.000600,0.0057252009,0.0022109898,-0.004028831,0.00000
20100422,0.003700,0.0094279465,-0.001557723,-0.005359852,0.00000
20100423,0.007000,0.0025712115,-0.001587592,-0.001899922,0.00000
20100426,-0.004300,-0.000420646,0.0087217117,0.0075431338,0.00000
20100427,-0.023400,0.0012102711,-0.000353609,0.0061036538,0.00000
20100428,0.005600,-0.004468397,-0.001423593,-0.006182307,0.00000
20100429,0.013400,0.0059782618,-0.001144536,-0.006509528,0.00000
20100430,-0.017200,-0.012209784,-0.003958496,-0.005468053,0.00000
20100503,0.013600,0.0073770425,0.0013613291,0.001833856,0.00000
20100504,-0.025000,-0.004420748,-0.003512433,0.0056559136,0.00000
20100505,-0.007500,-0.006692057,0.0012598661,0.0028416584,0.00000
20100506,-0.032700,0.0013124197,0.0025327287,0.0073855377,0.00000
20100507,-0.017500,-0.013579627,0.0045972318,0.0044217017,0.00000
20100510,0.044700,0.0084555723,0.0002831187,-0.004525197,0.00000
20100511,-0.001700,0.0108502646,-0.00028431,0.0003808039,0.00000
20100512,0.016300,0.0126074439,0.0039592836,0.001495528,0.00000
20100513,-0.011200,0.0039834131,-0.002148605,-0.002934019,0.00000
20100514,-0.019100,-0.002225369,0.0013439797,0.003633043,0.00000
20100517,0.001100,0.0012078685,0.0060328564,0.0010330186,0.00000
20100518,-0.014100,-0.001108434,-0.00109312,0.0044456141,0.00000
20100519,-0.006300,-0.006153542,0.0007911792,-0.000336533,0.00000
20100520,-0.039900,-0.010094718,0.0020419011,0.0123679868,0.00000
20100521,0.014300,-0.005042532,-0.003465935,-0.006565149,0.00000
20100524,-0.011900,0.0045191033,-0.000912333,0.0160417653,0.00000
20100525,-0.000300,-0.00403485,-0.001883907,-0.00654462,0.00000
20100526,-0.003500,0.0072123036,-0.004596252,-0.003818948,0.00000
20100527,0.034400,0.00719643,0.0012887529,-0.006383012,0.00000
20100528,-0.011800,0.0019914639,-0.000569104,0.0024404123,0.00000
20100601,-0.018900,-0.011896637,0.0017546763,0.0136350493,0.00000
20100602,0.026300,0.0006189106,-0.004325671,-0.00836682,0.00000
20100603,0.005400,0.007869449,0.0002437131,0.0073335893,0.00000
20100604,-0.036200,-0.011394566,-0.004026286,0.0044973998,0.00000
20100607,-0.015200,-0.011447199,0.0005905252,0.0032103811,0.00000
20100608,0.009100,-0.015164969,0.0016816446,-0.004761973,0.00000
20100609,-0.004600,0.0048269896,0.0033682694,0.0081351069,0.00000
20100610,0.029500,0.0025547295,-0.001351921,-0.002233187,0.00000
20100611,0.006100,0.0105839654,-0.004675078,0.0033084111,0.00000
20100614,-0.000600,0.0056313038,0.0027357186,0.0074497648,0.00000
20100615,0.023600,0.0027264184,0.0002779707,-0.003459275,0.00000
20100616,-0.001100,-0.00295044,-0.004441073,0.0008415928,0.00000
20100617,0.000800,-0.003956072,0.0004401174,0.0044148073,0.00000
20100618,0.001300,0.0006914852,-0.003357723,-0.003309593,0.00000
20100621,-0.004700,-0.006916726,0.0008070089,0.0017560739,0.00000
20100622,-0.016300,-0.002887,-0.001407381,0.0027753685,0.00000
20100623,-0.002900,0.0018988612,0.0032064372,-0.003178142,0.00000
20100624,-0.016500,-0.000963363,-0.002286687,-0.001707045,0.00000
20100625,0.004800,0.0159242311,-0.007792845,-0.01729104,0.00000
20100628,-0.002300,-0.000048942,0.0042448492,0.011237636,0.00000
20100629,-0.032300,-0.009282945,0.0024247965,0.0052109603,0.00000
20100630,-0.009800,-0.001306526,-0.000937431,0.0036392827,0.00000
20100701,-0.004000,-0.004060355,0.0034000268,0.0082582439,0.00000
20100702,-0.004900,-0.006604966,0.0007745769,0.004429624,0.00000
20100706,0.003400,-0.01782804,-0.00113203,-0.00189651,0.00000
20100707,0.031700,0.0054128211,0.0011647768,-0.010600248,0.00000
20100708,0.010000,0.0054593454,0.0016792331,-0.000233313,0.00000
20100709,0.008100,0.0054418267,-0.000840941,-0.009341283,0.00000
20100712,-0.001100,-0.010052602,0.0009745826,0.0030203366,0.00000
20100713,0.017700,0.0183917584,0.0078712908,-0.013284666,0.00000
20100714,-0.000400,-0.001940223,0.0005998967,0.0103619122,0.00000
20100715,0.000200,-0.006852087,0.0010966497,-0.00005178,0.00000
20100716,-0.029400,-0.010612412,0.0026473426,0.0125243363,0.00000
20100719,0.005400,-0.003133072,0.0084663582,0.0065214903,0.00000
20100720,0.012300,0.0058900217,-0.003091027,-0.00168421,0.00000
20100721,-0.013000,-0.004051365,-0.001883978,0.0062847935,0.00000
20100722,0.023700,0.0140064286,-0.000246694,-0.008102197,0.00000
20100723,0.010500,0.0115323242,-0.000041985,-0.003858144,0.00000
20100726,0.012300,0.0073507459,-0.003683937,-0.007012098,0.00000
20100727,-0.002300,-0.001277793,-0.001969664,-0.005265139,0.00000
20100728,-0.008300,-0.013343789,0.0003230624,0.0030422617,0.00000
20100729,-0.003600,0.0047340328,0.0010533653,-0.001919832,0.00000
20100730,0.000600,-0.000569986,-0.000781034,-0.000260956,0.00000
20100802,0.020900,-0.003129833,-0.00002576,-0.006933014,0.00000
20100803,-0.005500,-0.002939774,-0.007863893,0.004412404,0.00000
20100804,0.007400,0.0058760309,-0.001872096,0.0004164585,0.00000
20100805,-0.002200,-0.007912406,0.0017627975,0.0013339942,0.00000
20100806,-0.003600,0.0003547353,-0.000871441,0.0031647697,0.00000
20100809,0.006200,0.0049627085,-0.003955469,-0.000610609,0.00000
20100810,-0.007800,-0.012641693,-0.001111963,0.0042204606,0.00000
20100811,-0.029100,-0.011698657,0.0039349951,0.0110431398,0.00000
20100812,-0.005000,-0.001010575,-0.003539221,0.0001945621,0.00000
20100813,-0.004600,-0.007028679,-0.001218102,-0.001056382,0.00000
20100816,0.001000,0.0059484178,-0.000600465,0.0009357932,0.00000
20100817,0.013100,0.0034617631,-0.001701204,0.0033680804,0.00000
20100818,0.002100,0.0028392767,0.0036495105,0.0022216902,0.00000
20100819,-0.017400,-0.009691466,-0.000985052,0.0076978739,0.00000
20100820,-0.002800,0.0033286391,-0.000983098,0.0003835234,0.00000
20100823,-0.005000,-0.010293931,-0.003964959,0.0050741106,0.00000
20100824,-0.014800,0.0009334645,0.0031333912,0.0010875927,0.00000
20100825,0.004500,0.0104077008,0.0004424823,0.0018141227,0.00000
20100826,-0.007600,-0.002750177,-0.001520469,0.0052046413,0.00000
20100827,0.018200,0.0079633099,-0.002432586,-0.005024595,0.00000
20100830,-0.015400,-0.007294189,0.0007321919,0.0073614119,0.00000
20100831,0.000100,-0.001540931,-0.001809569,-0.00705233,0.00000
20100901,0.030500,0.0100101168,-0.002311682,-0.009971754,0.00000
20100902,0.009700,0.0050244231,-0.001323017,0.0000235725,0.00000
20100903,0.013500,0.006955761,-0.001711481,-0.009123086,0.00000
20100907,-0.012300,-0.00952893,-0.000901932,0.0133089351,0.00000
20100908,0.006500,0.0005566335,-0.003662839,-0.007349294,0.00000
20100909,0.004400,-0.003499463,0.0001564368,-0.008165437,0.00000
20100910,0.004500,0.0002168404,-0.001449555,0.0003276677,0.00000
20100913,0.013000,0.0161452147,0.0028277982,-0.005679941,0.00000
20100914,-0.000600,-0.002307633,0.0013933378,0.0130538641,0.00000
20100915,0.003600,0.0018828876,0.0003816302,0.0017206569,0.00000
20100916,-0.000700,-0.0049037,0.0008660111,0.0077290132,0.00000
20100917,0.001500,0.0045675913,0.001859389,0.007587396,0.00000
20100920,0.016000,0.0089075605,-0.001647033,-0.004376383,0.00000
20100921,-0.003100,-0.005123671,-0.000936786,0.0043182468,0.00000
20100922,-0.005200,-0.00744473,-0.001213935,0.01178528,0.00000
20100923,-0.007800,-0.002846172,-0.000023122,0.0099419102,0.00000
20100924,0.021900,0.011562418,-0.000490411,-0.007382815,0.00000
20100927,-0.004600,0.0000774017,-0.001014986,0.0065425537,0.00000
20100928,0.005700,0.0050605161,0.0023133496,0.0024594376,0.00000
20100929,-0.001700,0.0061877258,0.00066855,0.001409939,0.00000
20100930,-0.002600,-0.000927141,0.0013917259,-0.004606283,0.00000
20101001,0.004300,0.0005651019,-0.001064841,-0.003887396,0.00000
20101004,-0.008800,-0.007882412,0.0015829712,0.001684479,0.00000
20101005,0.021100,0.0077881347,-0.000868695,-0.004372973,0.00000
20101006,-0.001100,-0.005611229,0.0004411926,-0.005379288,0.00000
20101007,-0.001600,0.0006414366,0.0021112581,0.0037743644,0.00000
20101008,0.007400,0.0064165924,0.0010064768,0.0000471382,0.00000
20101011,0.000400,-0.000407751,0.0008601949,0.0032613965,0.00000
20101012,0.003900,0.0016531792,-0.002842623,-0.003611314,0.00000
20101013,0.007800,0.0051041215,-0.001942541,0.0034359618,0.00000
20101014,-0.003800,0.0013907817,0.0017414554,0.0148117476,0.00000
20101015,0.001800,-0.000753213,-0.00121448,0.0195177636,0.00000
20101018,0.006900,0.001296676,-0.000039538,-0.015283206,0.00000
20101019,-0.016700,-0.008368893,0.0025810856,-0.001132074,0.00000
20101020,0.010600,-0.000761139,0.0022509363,-0.000854836,0.00000
20101021,0.001100,-0.002357426,0.0029259673,0.0054976438,0.00000
20101022,0.002900,0.0077408048,-0.000892892,0.0023790464,0.00000
20101025,0.003100,0.0042397825,0.000857451,0.011298569,0.00000
20101026,0.000200,-0.002097826,-0.003912234,-0.000153046,0.00000
20101027,-0.002400,-0.00222998,-0.002971881,-0.001781886,0.00000
20101028,0.000800,-0.005899863,-0.003465989,0.0011735925,0.00000
20101029,0.000700,0.0012450559,0.0022778263,-0.000567237,0.00000
20101101,-0.000100,-0.005059489,0.0016060592,0.0051968133,0.00000
20101102,0.009000,0.0123459533,0.0016790754,0.0040149648,0.00000
20101103,0.003800,-0.00059479,0.0015362149,-0.005681037,0.00000
20101104,0.019400,0.0040843987,0.004101433,-0.016097016,0.00000
20101105,0.004100,0.000764181,0.0003426805,-0.014113886,0.00000
20101108,-0.001200,0.0012958531,-0.003630686,0.0065273393,0.00000
20101109,-0.007800,-0.005478165,0.0032363317,0.0082604271,0.00000
20101110,0.005300,0.0059472458,-0.001308149,-0.007872187,0.00000
20101111,-0.003500,-0.003542561,-0.003577925,-0.001094201,0.00000
20101112,-0.012900,-0.004421838,0.0039362937,0.003551311,0.00000
20101115,-0.000900,0.0018018703,0.0039984351,-0.005711588,0.00000
20101116,-0.015700,-0.002258828,0.0019671324,0.0020192193,0.00000
20101117,0.000700,0.0020661908,0.0019843791,0.0085189453,0.00000
20101118,0.015800,0.0015189224,-0.003115094,0.0036136698,0.00000
20101119,0.003100,0.0013369001,-0.000202397,0.003537978,0.00000
20101122,-0.000200,0.0055669998,-0.00238804,0.0169447907,0.00000
20101123,-0.013800,0.0032459729,0.0014871882,0.0041012223,0.00000
20101124,0.016000,0.0073108101,-0.002087501,0.0017465844,0.00000
20101126,-0.006700,0.0025172966,-0.000974902,0.006764748,0.00000
20101129,-0.001300,-0.000974833,-0.001461594,-0.00925866,0.00000
20101130,-0.006000,-0.003309479,-0.000345208,0.0033156566,0.00000
20101201,0.021200,-0.000191969,0.0015178989,-0.000984372,0.00000
20101202,0.012300,0.0019645935,0.0018911641,-0.013388153,0.00000
20101203,0.003500,0.0045793837,-0.002808703,-0.001158326,0.00000
20101206,-0.000300,0.006087704,-0.002225703,-0.000818392,0.00000
20101207,0.001000,0.0027705094,0.0009722837,0.0040370699,0.00000
20101208,0.003200,0.0036616926,0.0026393929,-0.014964044,0.00000
20101209,0.004200,-0.000507055,-0.002408524,-0.012913508,0.00000
20101210,0.006700,0.0053651748,-0.00004379,-0.003133956,0.00000
20101213,-0.000800,-0.006449465,-0.00256992,0.0010835085,0.00000
20101214,0.000900,-0.001028673,0.0035247173,0.0024113718,0.00000
20101215,-0.004900,0.0008700174,0.0014207032,0.0020683437,0.00000
20101216,0.007000,0.003610792,0.0003647538,0.0012116306,0.00000
20101217,0.001500,0.001886402,-0.000990003,-0.001748356,0.00000
20101220,0.002300,0.0000398694,-0.003325899,-0.00661489,0.00000
20101221,0.006800,0.0033255156,-0.002114547,-0.011476475,0.00000
20101222,0.002900,-0.002765989,-0.000785003,-0.016649139,0.00000
20101223,-0.001600,-0.002021463,-0.001017326,0.0062721226,0.00000
20101227,0.000800,0.0021888517,0.0014919128,-0.007973906,0.00000
20101228,0.000000,-0.005689083,-0.001292262,-0.002595519,0.00000
20101229,0.001700,-0.000713703,-0.001092346,0.0025638701,0.00000
20101230,-0.001100,0.0000643237,0.0018291999,0.0019619513,0.00000
20101231,-0.001000,-0.006914166,0.0009408687,-0.00365891,0.00000
20110103,0.011800,0.0076122757,-0.003661755,-0.011366025,0.00000
20110104,-0.002600,-0.01255255,-0.00430802,-0.004131948,0.00000
